Orthogroup	DSUP.longest_only	DALB.longest_only
OG0008336	LOC119554317|XP_037721107.1|DSUP	LOC117570098|XP_034107441.1|DALB
OG0008337	LOC119550307|XP_037714834.1|DSUP	LOC117571853|XP_034110138.1|DALB
OG0008338	LOC119553333|XP_037719592.1|DSUP	LOC117569476|XP_034106534.1|DALB
OG0008339	LOC119556129|XP_037723946.1|DSUP	LOC117577617|XP_034118361.1|DALB
OG0008340	LOC119551679|XP_037717066.1|DSUP	LOC117566940|XP_034102462.1|DALB
OG0008341	LOC119554049|XP_037720716.1|DSUP	LOC117566374|XP_034101762.1|DALB
OG0008342	LOC119555606|XP_037723031.1|DSUP	LOC117566949|XP_034102472.1|DALB
OG0008343	LOC119551942|XP_037717543.1|DSUP	LOC117575792|XP_034116059.1|DALB
OG0008344	LOC119554795|XP_037721772.1|DSUP	LOC117566384|XP_034101779.1|DALB
OG0008345	LOC119555213|XP_037722404.1|DSUP	LOC117572268|XP_034110862.1|DALB
OG0008346	LOC119556704|XP_037725029.1|DSUP	LOC117571621|XP_034109737.1|DALB
OG0008347	LOC119548033|XP_037711037.1|DSUP	LOC117564928|XP_034099773.1|DALB
OG0008348	LOC119554377|XP_037721185.1|DSUP	LOC117567207|XP_034102928.1|DALB
OG0008349	LOC119553780|XP_037720315.1|DSUP	LOC117571288|XP_034109247.1|DALB
OG0008350	LOC119556189|XP_037724060.1|DSUP	LOC117573510|XP_034112633.1|DALB
OG0008351	LOC119553806|XP_037720354.1|DSUP	LOC117568251|XP_034104622.1|DALB
OG0008352	LOC119552684|XP_037718332.1|DSUP	LOC117567937|XP_034104118.1|DALB
OG0008353	LOC119553229|XP_037719425.1|DSUP	LOC117570776|XP_034108504.1|DALB
OG0008354	LOC119556346|XP_037724376.1|DSUP	LOC117564864|XP_034099735.1|DALB
OG0008355	LOC119552023|XP_037717688.1|DSUP	LOC117572782|XP_034111770.1|DALB
OG0008356	LOC119552940|XP_037718821.1|DSUP	LOC117577982|XP_034118969.1|DALB
OG0008357	LOC119545679|XP_037707344.1|DSUP	LOC117576782|XP_034117725.1|DALB
OG0008359	LOC119551451|XP_037716724.1|DSUP	LOC117570430|XP_034107976.1|DALB
OG0008360	LOC119550775|XP_037715633.1|DSUP	LOC117568624|XP_034105304.1|DALB
OG0008361	LOC119547911|XP_037710877.1|DSUP	LOC117564264|XP_034098858.1|DALB
OG0008362	LOC119556059|XP_037723794.1|DSUP	LOC117564444|XP_034099079.1|DALB
OG0008363	LOC119552196|XP_037717977.1|DSUP	LOC117567457|XP_034103362.1|DALB
OG0008364	LOC119555719|XP_037723339.1|DSUP	LOC117569486|XP_034106557.1|DALB
OG0008366	LOC119555220|XP_037722415.1|DSUP	LOC117575531|XP_034115671.1|DALB
OG0008367	LOC119556949|XP_037725376.1|DSUP	LOC117576383|XP_034116986.1|DALB
OG0008368	LOC119548617|XP_037711914.1|DSUP	LOC117566199|XP_034101607.1|DALB
OG0008369	LOC119556516|XP_037724716.1|DSUP	LOC117577790|XP_034118606.1|DALB
OG0008370	LOC119563250|XP_037732491.1|DSUP	LOC117573178|XP_034112039.1|DALB
OG0008372	LOC119562564|XP_037731699.1|DSUP	LOC117570355|XP_034107816.1|DALB
OG0008373	LOC119548038|XP_037711042.1|DSUP	LOC117563347|XP_034097520.1|DALB
OG0008374	LOC119559698|XP_037728686.1|DSUP	LOC117565698|XP_034100824.1|DALB
OG0008375	LOC119548701|XP_037712093.1|DSUP	LOC117566235|XP_034101674.1|DALB
OG0008376	LOC119548839|XP_037712386.1|DSUP	LOC117563273|XP_034097392.1|DALB
OG0008377	LOC119546233|XP_037708305.1|DSUP	LOC117565554|XP_034100611.1|DALB
OG0008378	LOC119546231|XP_037708303.1|DSUP	LOC117565553|XP_034100609.1|DALB
OG0008379	LOC119548159|XP_037711190.1|DSUP	LOC117565257|XP_034100167.1|DALB
OG0008381	LOC119547726|XP_037710636.1|DSUP	LOC117563606|XP_034097891.1|DALB
OG0008383	LOC119547671|XP_037710557.1|DSUP	LOC117564940|XP_034099785.1|DALB
OG0008384	LOC119546696|XP_037709103.1|DSUP	LOC117564222|XP_034098800.1|DALB
OG0008385	LOC119546632|XP_037709000.1|DSUP	LOC117565435|XP_034100413.1|DALB
OG0008386	LOC119557325|XP_037725974.1|DSUP	LOC117567240|XP_034102981.1|DALB
OG0008387	LOC119563535|XP_037732935.1|DSUP	LOC117573595|XP_034112781.1|DALB
OG0008388	LOC119546727|XP_037709145.1|DSUP	LOC117563353|XP_034097530.1|DALB
OG0008389	LOC119547163|XP_037709817.1|DSUP	LOC117565774|XP_034100941.1|DALB
OG0008390	LOC119546273|XP_037708373.1|DSUP	LOC117563781|XP_034098178.1|DALB
OG0008392	LOC119552726|XP_037718405.1|DSUP	LOC117568581|XP_034105203.1|DALB
OG0008393	LOC119552621|XP_037718214.1|DSUP	LOC117569722|XP_034106879.1|DALB
OG0008394	LOC119553801|XP_037720344.1|DSUP	LOC117567620|XP_034103602.1|DALB
OG0008395	LOC119558123|XP_037727282.1|DSUP	LOC117569532|XP_034106629.1|DALB
OG0008396	LOC119556263|XP_037724237.1|DSUP	LOC117577674|XP_034118457.1|DALB
OG0008397	LOC119557829|XP_037726716.1|DSUP	LOC117576939|XP_034117991.1|DALB
OG0008398	LOC119558403|XP_037727861.1|DSUP	LOC117577902|XP_034118784.1|DALB
OG0008399	LOC119558360|XP_037727792.1|DSUP	LOC117573331|XP_034112372.1|DALB
OG0008400	LOC119554310|XP_037721098.1|DSUP	LOC117569934|XP_034107183.1|DALB
OG0008401	LOC119546278|XP_037708381.1|DSUP	LOC117564128|XP_034098679.1|DALB
OG0008402	LOC119559841|XP_037728862.1|DSUP	LOC117576015|XP_034116412.1|DALB
OG0008403	LOC119556810|XP_037725191.1|DSUP	LOC117573814|XP_034113126.1|DALB
OG0008404	LOC119560990|XP_037730697.1|DSUP	LOC117574059|XP_034113566.1|DALB
OG0008405	LOC119557930|XP_037726868.1|DSUP	LOC117574550|XP_034114316.1|DALB
OG0008406	LOC119558213|XP_037727447.1|DSUP	LOC117569083|XP_034105993.1|DALB
OG0008408	LOC119557577|XP_037726302.1|DSUP	LOC117578088|XP_034119140.1|DALB
OG0008409	LOC119555265|XP_037722496.1|DSUP	LOC117566519|XP_034101951.1|DALB
OG0008410	LOC119563162|XP_037732350.1|DSUP	LOC117576635|XP_034117452.1|DALB
OG0008411	LOC119563278|XP_037732529.1|DSUP	LOC117575754|XP_034116004.1|DALB
OG0008412	LOC119556371|XP_037724464.1|DSUP	LOC117571103|XP_034108979.1|DALB
OG0008413	LOC119554609|XP_037721528.1|DSUP	LOC117571791|XP_034110041.1|DALB
OG0008414	LOC119557246|XP_037725860.1|DSUP	LOC117578123|XP_034119201.1|DALB
OG0008415	LOC119556588|XP_037724818.1|DSUP	LOC117577786|XP_034118602.1|DALB
OG0008416	LOC119556262|XP_037724236.1|DSUP	LOC117573058|XP_034111827.1|DALB
OG0008417	LOC119557779|XP_037726607.1|DSUP	LOC117578319|XP_034119666.1|DALB
OG0008418	LOC119556259|XP_037724231.1|DSUP	LOC117564915|XP_034099763.1|DALB
OG0008419	LOC119558079|XP_037727186.1|DSUP	LOC117578287|XP_034119614.1|DALB
OG0008420	LOC119557845|XP_037726752.1|DSUP	LOC117577698|XP_034118489.1|DALB
OG0008421	LOC119556338|XP_037724358.1|DSUP	LOC117570887|XP_034108679.1|DALB
OG0008422	LOC119557186|XP_037725759.1|DSUP	LOC117568096|XP_034104372.1|DALB
OG0008423	LOC119550927|XP_037715872.1|DSUP	LOC117569845|XP_034107065.1|DALB
OG0008424	LOC119556246|XP_037724207.1|DSUP	LOC117571780|XP_034110032.1|DALB
OG0008425	LOC119563121|XP_037732294.1|DSUP	LOC117575967|XP_034116337.1|DALB
OG0008426	LOC119549477|XP_037713505.1|DSUP	LOC117567901|XP_034104065.1|DALB
OG0008427	LOC119557543|XP_037726244.1|DSUP	LOC117578271|XP_034119585.1|DALB
OG0008428	LOC119557621|XP_037726374.1|DSUP	LOC117577836|XP_034118668.1|DALB
OG0008429	LOC119563320|XP_037732583.1|DSUP	LOC117575584|XP_034115742.1|DALB
OG0008430	LOC119557933|XP_037726871.1|DSUP	LOC117578278|XP_034119596.1|DALB
OG0008431	LOC119555632|XP_037723079.1|DSUP	LOC117571485|XP_034109542.1|DALB
OG0008432	LOC119549945|XP_037714258.1|DSUP	LOC117573411|XP_034112505.1|DALB
OG0008433	LOC119553040|XP_037719032.1|DSUP	LOC117567731|XP_034103786.1|DALB
OG0008434	LOC119559374|XP_037728348.1|DSUP	LOC117574490|XP_034114219.1|DALB
OG0008436	LOC119551671|XP_037717052.1|DSUP	LOC117569178|XP_034106138.1|DALB
OG0008438	LOC119562274|XP_037731380.1|DSUP	LOC117575325|XP_034115371.1|DALB
OG0008439	LOC119550035|XP_037714399.1|DSUP	LOC117570421|XP_034107945.1|DALB
OG0008440	LOC119560597|XP_037730049.1|DSUP	LOC117575403|XP_034115473.1|DALB
OG0008441	LOC119552849|XP_037718647.1|DSUP	LOC117569990|XP_034107261.1|DALB
OG0008442	LOC119550364|XP_037714932.1|DSUP	LOC117566491|XP_034101919.1|DALB
OG0008443	LOC119554261|XP_037721030.1|DSUP	LOC117571217|XP_034109156.1|DALB
OG0008444	LOC119553472|XP_037719809.1|DSUP	LOC117569482|XP_034106543.1|DALB
OG0008445	LOC119557877|XP_037726806.1|DSUP	LOC117577561|XP_034118286.1|DALB
OG0008446	LOC119556381|XP_037724481.1|DSUP	LOC117577963|XP_034118903.1|DALB
OG0008447	LOC119557175|XP_037725717.1|DSUP	LOC117567154|XP_034102861.1|DALB
OG0008448	LOC119556403|XP_037724508.1|DSUP	LOC117566630|XP_034102065.1|DALB
OG0008449	LOC119556350|XP_037724382.1|DSUP	LOC117578205|XP_034119433.1|DALB
OG0008450	LOC119558216|XP_037727454.1|DSUP	LOC117573887|XP_034113268.1|DALB
OG0008451	LOC119559857|XP_037728890.1|DSUP	LOC117574256|XP_034113877.1|DALB
OG0008452	LOC119546723|XP_037709141.1|DSUP	LOC117565540|XP_034100575.1|DALB
OG0008453	LOC119552125|XP_037717840.1|DSUP	LOC117572528|XP_034111279.1|DALB
OG0008454	LOC119556975|XP_037725422.1|DSUP, LOC119556969|XP_037725407.1|DSUP	LOC117569505|XP_034106582.1|DALB
OG0008455	LOC119554514|XP_037721384.1|DSUP	LOC117572114|XP_034110626.1|DALB
OG0008456	LOC119563451|XP_037732775.1|DSUP	LOC117576492|XP_034117158.1|DALB
OG0008457	LOC119553226|XP_037719426.1|DSUP	LOC117574230|XP_034113830.1|DALB
OG0008459	LOC119557031|XP_037725502.1|DSUP	LOC117573676|XP_034112900.1|DALB
OG0008460	LOC119548101|XP_037711118.1|DSUP	LOC117565695|XP_034100822.1|DALB
OG0008461	LOC119548662|XP_037712010.1|DSUP	LOC117565139|XP_034100002.1|DALB
OG0008462	LOC119548766|XP_037712237.1|DSUP	LOC117564736|XP_034099515.1|DALB
OG0008463	LOC119546275|XP_037708376.1|DSUP	LOC117564122|XP_034098671.1|DALB
OG0008464	LOC119550728|XP_037715559.1|DSUP	LOC117570449|XP_034107998.1|DALB
OG0008465	LOC119549350|XP_037713264.1|DSUP	LOC117567776|XP_034103866.1|DALB
OG0008466	LOC119549233|XP_037713051.1|DSUP	LOC117571723|XP_034109920.1|DALB
OG0008467	LOC119551653|XP_037717017.1|DSUP	LOC117569959|XP_034107222.1|DALB
OG0008468	LOC119548098|XP_037711115.1|DSUP	LOC117564718|XP_034099492.1|DALB
OG0008469	LOC119556087|XP_037723868.1|DSUP	LOC117569182|XP_034106141.1|DALB
OG0008470	LOC119552015|XP_037717679.1|DSUP	LOC117567466|XP_034103376.1|DALB
OG0008472	LOC119549494|XP_037713526.1|DSUP	LOC117567947|XP_034104136.1|DALB
OG0008473	LOC119556610|XP_037724851.1|DSUP	LOC117577824|XP_034118649.1|DALB
OG0008474	LOC119563086|XP_037732244.1|DSUP	LOC117576336|XP_034116901.1|DALB
OG0008476	LOC119552593|XP_037718172.1|DSUP	LOC117576143|XP_034116601.1|DALB
OG0008477	LOC119549202|XP_037712964.1|DSUP	LOC117569048|XP_034105941.1|DALB
OG0008478	LOC119552805|XP_037718573.1|DSUP	LOC117573274|XP_034112246.1|DALB
OG0008479	LOC119549063|XP_037712696.1|DSUP	LOC117572684|XP_034111612.1|DALB
OG0008480	LOC119552811|XP_037718577.1|DSUP	LOC117567606|XP_034103584.1|DALB
OG0008481	LOC119556043|XP_037723765.1|DSUP	LOC117578086|XP_034119138.1|DALB
OG0008482	LOC119553821|XP_037720376.1|DSUP	LOC117568650|XP_034105336.1|DALB
OG0008483	LOC119546000|XP_037707926.1|DSUP	LOC117578379|XP_034119704.1|DALB
OG0008484	LOC119559380|XP_037728363.1|DSUP	LOC117575650|XP_034115828.1|DALB
OG0008485	LOC119562580|XP_037731727.1|DSUP	LOC117565260|XP_034100171.1|DALB
OG0008486	LOC119559067|XP_037728125.1|DSUP	LOC117573257|XP_034112226.1|DALB
OG0008487	LOC119556676|XP_037724968.1|DSUP	LOC117577261|XP_034118138.1|DALB, LOC117577257|XP_034118135.1|DALB, LOC117577260|XP_034118137.1|DALB, LOC117577253|XP_034118130.1|DALB, LOC117570309|XP_034107733.1|DALB, LOC117576787|XP_034117729.1|DALB
OG0008488	LOC119561080|XP_037730867.1|DSUP	LOC117576154|XP_034116618.1|DALB
OG0008489	LOC119560626|XP_037730096.1|DSUP	LOC117574727|XP_034114548.1|DALB
OG0008490	LOC119563212|XP_037732436.1|DSUP	LOC117574758|XP_034114593.1|DALB
OG0008491	LOC119551133|XP_037716251.1|DSUP	LOC117575778|XP_034116036.1|DALB
OG0008493	LOC119547337|XP_037710075.1|DSUP	LOC117564418|XP_034099040.1|DALB
OG0008494	LOC119550600|XP_037715343.1|DSUP	LOC117568155|XP_034104464.1|DALB
OG0008495	LOC119552168|XP_037717919.1|DSUP	LOC117572772|XP_034111750.1|DALB
OG0008496	LOC119549349|XP_037713263.1|DSUP	LOC117567775|XP_034103865.1|DALB
OG0008497	LOC119550956|XP_037715911.1|DSUP	LOC117568950|XP_034105780.1|DALB
OG0008498	LOC119551485|XP_037716775.1|DSUP	LOC117570769|XP_034108496.1|DALB
OG0008499	LOC119550139|XP_037714570.1|DSUP	LOC117568682|XP_034105381.1|DALB
OG0008500	LOC119551963|XP_037717590.1|DSUP	LOC117568805|XP_034105557.1|DALB
OG0008501	LOC119553634|XP_037720037.1|DSUP	LOC117568787|XP_034105517.1|DALB
OG0008502	LOC119557083|XP_037725564.1|DSUP	LOC117572132|XP_034110660.1|DALB
OG0008503	LOC119556053|XP_037723783.1|DSUP	LOC117569124|XP_034106039.1|DALB
OG0008504	LOC119555169|XP_037722348.1|DSUP	LOC117568113|XP_034104405.1|DALB
OG0008505	LOC119552581|XP_037718141.1|DSUP	LOC117572285|XP_034110884.1|DALB
OG0008506	LOC119553832|XP_037720393.1|DSUP	LOC117570972|XP_034108806.1|DALB
OG0008507	LOC119554834|XP_037721836.1|DSUP	LOC117571011|XP_034108860.1|DALB
OG0008508	LOC119558386|XP_037727842.1|DSUP	LOC117565852|XP_034101064.1|DALB
OG0008509	LOC119557166|XP_037725701.1|DSUP	LOC117566341|XP_034101716.1|DALB
OG0008510	LOC119557062|XP_037725543.1|DSUP	LOC117578264|XP_034119577.1|DALB
OG0008511	LOC119548204|XP_037711262.1|DSUP	LOC117565455|XP_034100446.1|DALB
OG0008512	LOC119548657|XP_037711998.1|DSUP	LOC117566211|XP_034101640.1|DALB
OG0008513	LOC119547146|XP_037709788.1|DSUP	LOC117565406|XP_034100380.1|DALB
OG0008514	LOC119546699|XP_037709106.1|DSUP	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB
OG0008515	LOC119547123|XP_037709761.1|DSUP	LOC117564693|XP_034099458.1|DALB
OG0008516	LOC119553093|XP_037719176.1|DSUP	LOC117571714|XP_034109904.1|DALB
OG0008517	LOC119552568|XP_037718120.1|DSUP, LOC119552566|XP_037718117.1|DSUP	LOC117572279|XP_034110877.1|DALB
OG0008518	LOC119554160|XP_037720877.1|DSUP	LOC117568392|XP_034104895.1|DALB
OG0008519	LOC119551743|XP_037717172.1|DSUP	LOC117569077|XP_034105983.1|DALB
OG0008520	LOC119559830|XP_037728851.1|DSUP	LOC117575933|XP_034116283.1|DALB, LOC117575934|XP_034116285.1|DALB, LOC117575943|XP_034116294.1|DALB, LOC117575932|XP_034116282.1|DALB, LOC117575938|XP_034116290.1|DALB, LOC117575935|XP_034116286.1|DALB
OG0008521	LOC119556716|XP_037725045.1|DSUP, LOC119553946|XP_037720570.1|DSUP, LOC119553966|XP_037720594.1|DSUP	LOC117573931|XP_034113347.1|DALB
OG0008527	LOC119557446|XP_037726135.1|DSUP	LOC117575574|XP_034115734.1|DALB
OG0008528	LOC119554778|XP_037721750.1|DSUP	LOC117569648|XP_034106784.1|DALB
OG0008529	LOC119557241|XP_037725854.1|DSUP	LOC117569409|XP_034106440.1|DALB
OG0008530	LOC119556837|XP_037725234.1|DSUP	LOC117573380|XP_034112436.1|DALB
OG0008531	LOC119556598|XP_037724837.1|DSUP	LOC117575066|XP_034115049.1|DALB
OG0008532	LOC119556653|XP_037724920.1|DSUP	LOC117577557|XP_034118283.1|DALB
OG0008535	LOC119557594|XP_037726324.1|DSUP	LOC117573381|XP_034112462.1|DALB
OG0008536	LOC119556318|XP_037724332.1|DSUP	LOC117574143|XP_034113713.1|DALB
OG0008537	LOC119547525|XP_037710350.1|DSUP	LOC117573680|XP_034112915.1|DALB
OG0008538	LOC119558098|XP_037727238.1|DSUP	LOC117578208|XP_034119436.1|DALB
OG0008540	LOC119563166|XP_037732355.1|DSUP	LOC117574299|XP_034113995.1|DALB
OG0008541	LOC119549238|XP_037713065.1|DSUP	LOC117572652|XP_034111523.1|DALB
OG0008542	LOC119554772|XP_037721741.1|DSUP	LOC117567721|XP_034103774.1|DALB
OG0008544	LOC119551745|XP_037717189.1|DSUP	LOC117572339|XP_034110977.1|DALB
OG0008546	LOC119553761|XP_037720295.1|DSUP	LOC117570344|XP_034107789.1|DALB
OG0008547	LOC119557017|XP_037725481.1|DSUP	LOC117568390|XP_034104896.1|DALB
OG0008548	LOC119553025|XP_037719013.1|DSUP	LOC117576684|XP_034117571.1|DALB
OG0008549	LOC119552022|XP_037717690.1|DSUP	LOC117576691|XP_034117578.1|DALB
OG0008550	LOC119557342|XP_037726006.1|DSUP	LOC117568265|XP_034104644.1|DALB, LOC117566451|XP_034101873.1|DALB
OG0008552	LOC119554886|XP_037721903.1|DSUP	LOC117567671|XP_034103682.1|DALB
OG0008553	LOC119550059|XP_037714447.1|DSUP	LOC117570292|XP_034107704.1|DALB
OG0008554	LOC119557228|XP_037725838.1|DSUP	LOC117563728|XP_034098094.1|DALB
OG0008555	LOC119556987|XP_037725444.1|DSUP	LOC117577088|XP_034118079.1|DALB
OG0008556	LOC119550642|XP_037715409.1|DSUP	LOC117568415|XP_034104949.1|DALB
OG0008557	LOC119563431|XP_037732745.1|DSUP	LOC117576770|XP_034117712.1|DALB
OG0008558	LOC119548667|XP_037712027.1|DSUP	LOC117563540|XP_034097810.1|DALB
OG0008560	LOC119546116|XP_037708133.1|DSUP	LOC117565732|XP_034100871.1|DALB
OG0008561	LOC119547181|XP_037709844.1|DSUP	LOC117564037|XP_034098532.1|DALB
OG0008563	LOC119551813|XP_037717305.1|DSUP	LOC117573296|XP_034112292.1|DALB
OG0008564	LOC119546739|XP_037709161.1|DSUP	LOC117563490|XP_034097743.1|DALB
OG0008565	LOC119553645|XP_037720056.1|DSUP	LOC117577948|XP_034118874.1|DALB
OG0008566	LOC119548640|XP_037711968.1|DSUP	LOC117566099|XP_034101459.1|DALB
OG0008569	LOC119556964|XP_037725399.1|DSUP	LOC117571852|XP_034110140.1|DALB
OG0008570	LOC119556475|XP_037724655.1|DSUP	LOC117563284|XP_034097415.1|DALB
OG0008571	LOC119553650|XP_037720065.1|DSUP	LOC117567670|XP_034103681.1|DALB
OG0008572	LOC119560847|XP_037730435.1|DSUP	LOC117573473|XP_034112592.1|DALB
OG0008573	LOC119556280|XP_037724260.1|DSUP	LOC117573588|XP_034112775.1|DALB
OG0008574	LOC119553247|XP_037719451.1|DSUP	LOC117566806|XP_034102245.1|DALB
OG0008575	LOC119547274|XP_037709988.1|DSUP	LOC117574056|XP_034113558.1|DALB
OG0008576	LOC119558942|XP_037728068.1|DSUP	LOC117574991|XP_034114955.1|DALB
OG0008577	LOC119554226|XP_037720982.1|DSUP	LOC117568823|XP_034105590.1|DALB
OG0008578	LOC119563165|XP_037732354.1|DSUP	LOC117575312|XP_034115357.1|DALB
OG0008581	LOC119554087|XP_037720758.1|DSUP	LOC117568886|XP_034105677.1|DALB
OG0008582	LOC119557986|XP_037727005.1|DSUP	LOC117573750|XP_034113025.1|DALB
OG0008583	LOC119557672|XP_037726466.1|DSUP	LOC117577869|XP_034118718.1|DALB
OG0008584	LOC119557485|XP_037726182.1|DSUP	LOC117571823|XP_034110089.1|DALB
OG0008587	LOC119560401|XP_037729757.1|DSUP	LOC117574798|XP_034114649.1|DALB
OG0008588	LOC119561109|XP_037730945.1|DSUP	LOC117573632|XP_034112831.1|DALB
OG0008589	LOC119556671|XP_037724961.1|DSUP	LOC117575462|XP_034115569.1|DALB
OG0008590	LOC119562913|XP_037731985.1|DSUP	LOC117575772|XP_034116029.1|DALB
OG0008593	LOC119553716|XP_037720225.1|DSUP	LOC117571582|XP_034109689.1|DALB
OG0008594	LOC119547860|XP_037710824.1|DSUP	LOC117573567|XP_034112745.1|DALB
OG0008595	LOC119551418|XP_037716688.1|DSUP	LOC117570441|XP_034107989.1|DALB
OG0008596	LOC119550041|XP_037714422.1|DSUP	LOC117566558|XP_034101991.1|DALB
OG0008597	LOC119550755|XP_037715609.1|DSUP	LOC117575783|XP_034116045.1|DALB
OG0008598	LOC119557391|XP_037726063.1|DSUP	LOC117578269|XP_034119583.1|DALB
OG0008599	LOC119556204|XP_037724089.1|DSUP	LOC117577280|XP_034118151.1|DALB
OG0008600	LOC119560785|XP_037730342.1|DSUP	LOC117574083|XP_034113608.1|DALB
OG0008601	LOC119548550|XP_037711774.1|DSUP	LOC117564025|XP_034098515.1|DALB
OG0008602	LOC119553592|XP_037719975.1|DSUP	LOC117574300|XP_034113996.1|DALB
OG0008603	LOC119563304|XP_037732564.1|DSUP	LOC117575670|XP_034115848.1|DALB
OG0008604	LOC119549099|XP_037712762.1|DSUP	LOC117570446|XP_034107995.1|DALB
OG0008605	LOC119548632|XP_037711947.1|DSUP	LOC117565930|XP_034101205.1|DALB
OG0008606	LOC119546904|XP_037709458.1|DSUP	LOC117565812|XP_034100996.1|DALB
OG0008607	LOC119560051|XP_037729284.1|DSUP	LOC117573415|XP_034112511.1|DALB
OG0008608	LOC119557064|XP_037725546.1|DSUP	LOC117577226|XP_034118110.1|DALB
OG0008609	LOC119550374|XP_037714953.1|DSUP	LOC117575012|XP_034114980.1|DALB
OG0008610	LOC119551867|XP_037717386.1|DSUP	LOC117569963|XP_034107227.1|DALB
OG0008612	LOC119550679|XP_037715467.1|DSUP	LOC117570953|XP_034108780.1|DALB
OG0008613	LOC119559873|XP_037728932.1|DSUP	LOC117575595|XP_034115753.1|DALB
OG0008614	LOC119556162|XP_037723995.1|DSUP	LOC117565531|XP_034100568.1|DALB
OG0008615	LOC119559934|XP_037729070.1|DSUP	LOC117575615|XP_034115780.1|DALB
OG0008616	LOC119561087|XP_037730891.1|DSUP	LOC117574837|XP_034114714.1|DALB
OG0008617	LOC119562934|XP_037732016.1|DSUP	LOC117574477|XP_034114206.1|DALB
OG0008619	LOC119546693|XP_037709099.1|DSUP	LOC117564453|XP_034099125.1|DALB
OG0008620	LOC119550894|XP_037715812.1|DSUP	LOC117570600|XP_034108234.1|DALB
OG0008621	LOC119560040|XP_037729271.1|DSUP	LOC117574530|XP_034114283.1|DALB
OG0008622	LOC119549646|XP_037713758.1|DSUP	LOC117567548|XP_034103497.1|DALB
OG0008623	LOC119559445|XP_037728472.1|DSUP	LOC117571278|XP_034109232.1|DALB
OG0008624	LOC119551504|XP_037716798.1|DSUP	LOC117572418|XP_034111095.1|DALB
OG0008625	LOC119549614|XP_037713714.1|DSUP	LOC117571322|XP_034109299.1|DALB
OG0008626	LOC119558774|XP_037727991.1|DSUP	LOC117571154|XP_034109053.1|DALB
OG0008627	LOC119553838|XP_037720400.1|DSUP	LOC117570001|XP_034107283.1|DALB
OG0008629	LOC119546211|XP_037708274.1|DSUP	LOC117565656|XP_034100765.1|DALB
OG0008630	LOC119549813|XP_037714050.1|DSUP	LOC117573106|XP_034111915.1|DALB
OG0008631	LOC119560949|XP_037730615.1|DSUP	LOC117573701|XP_034112957.1|DALB
OG0008632	LOC119545830|XP_037707671.1|DSUP	LOC117576006|XP_034116401.1|DALB
OG0008633	LOC119549690|XP_037713834.1|DSUP	LOC117567436|XP_034103335.1|DALB
OG0008634	LOC119562386|XP_037731499.1|DSUP, LOC119562381|XP_037731471.1|DSUP, LOC119562383|XP_037731485.1|DSUP	LOC117565672|XP_034100795.1|DALB
OG0008635	LOC119549239|XP_037713066.1|DSUP	LOC117567232|XP_034102954.1|DALB
OG0008636	LOC119563065|XP_037732207.1|DSUP	LOC117576884|XP_034117889.1|DALB
OG0008637	LOC119555072|XP_037722210.1|DSUP	LOC117570115|XP_034107469.1|DALB, LOC117566504|XP_034101936.1|DALB
OG0008639	LOC119554478|XP_037721326.1|DSUP	LOC117575417|XP_034115491.1|DALB
OG0008640	LOC119560007|XP_037729209.1|DSUP, LOC119561024|XP_037730777.1|DSUP	LOC117576063|XP_034116489.1|DALB
OG0008641	LOC119562935|XP_037732018.1|DSUP	LOC117574441|XP_034114169.1|DALB
OG0008642	LOC119553706|XP_037720201.1|DSUP	LOC117575432|XP_034115527.1|DALB, LOC117575062|XP_034115040.1|DALB
OG0008643	LOC119546263|XP_037708364.1|DSUP	LOC117575114|XP_034115104.1|DALB
OG0008644	LOC119558419|XP_037727906.1|DSUP	LOC117575816|XP_034116102.1|DALB
OG0008645	LOC119547197|XP_037709865.1|DSUP	LOC117564468|XP_034099155.1|DALB
OG0008646	LOC119548820|XP_037712362.1|DSUP	LOC117565004|XP_034099840.1|DALB
OG0008647	LOC119547239|XP_037709946.1|DSUP	LOC117565300|XP_034100228.1|DALB
OG0008648	LOC119546714|XP_037709129.1|DSUP	LOC117564956|XP_034099802.1|DALB
OG0008649	LOC119551122|XP_037716234.1|DSUP, LOC119551067|XP_037716118.1|DSUP	LOC117571518|XP_034109581.1|DALB
OG0008650	LOC119557976|XP_037726976.1|DSUP	LOC117576118|XP_034116567.1|DALB
OG0008651	LOC119550010|XP_037714361.1|DSUP	LOC117570795|XP_034108541.1|DALB
OG0008652	LOC119551042|XP_037716081.1|DSUP	LOC117570492|XP_034108076.1|DALB
OG0008653	LOC119551232|XP_037716398.1|DSUP	LOC117571515|XP_034109579.1|DALB
OG0008654	LOC119550848|XP_037715742.1|DSUP, LOC119551161|XP_037716285.1|DSUP	LOC117568374|XP_034104868.1|DALB
OG0008655	LOC119551755|XP_037717210.1|DSUP, LOC119551756|XP_037717211.1|DSUP, LOC119551754|XP_037717207.1|DSUP	LOC117569601|XP_034106727.1|DALB
OG0008656	LOC119555999|XP_037723659.1|DSUP	LOC117564856|XP_034099689.1|DALB
OG0008657	LOC119558228|XP_037727475.1|DSUP	LOC117564669|XP_034099427.1|DALB, LOC117564661|XP_034099416.1|DALB, LOC117564589|XP_034099329.1|DALB, LOC117564580|XP_034099317.1|DALB
