Orthogroup	DSUP.longest_only	DSIM.longest_only
OG0009308	LOC119560933|XP_037730596.1|DSUP	LOC6726965|XP_016033457.1|DSIM
OG0009309	LOC119555004|XP_037722077.1|DSUP	LOC6727815|XP_002103176.2|DSIM
OG0009310	LOC119563279|XP_037732530.1|DSUP	LOC6727627|XP_002103004.1|DSIM
OG0009311	LOC119554809|XP_037721792.1|DSUP	LOC6728514|XP_016035155.1|DSIM
OG0009312	LOC119561029|XP_037730785.1|DSUP	LOC6727833|XP_016034418.1|DSIM
OG0009313	LOC119545767|XP_037707541.1|DSUP	LOC6727839|XP_016034425.1|DSIM
OG0009314	LOC119553618|XP_037720017.1|DSUP	LOC6727881|XP_002103236.2|DSIM
OG0009315	LOC119561513|XP_037731095.1|DSUP	LOC27208198|XP_039151287.1|DSIM
OG0009316	LOC119545796|XP_037707604.1|DSUP	LOC6728891|XP_016035581.1|DSIM
OG0009317	LOC119554856|XP_037721868.1|DSUP	LOC6729852|XP_016036587.1|DSIM
OG0009318	LOC119559907|XP_037729012.1|DSUP	LOC27206458|XP_016033735.2|DSIM
OG0009319	LOC119545744|XP_037707495.1|DSUP	LOC6727904|XP_002103259.1|DSIM
OG0009320	LOC119563221|XP_037732450.1|DSUP	LOC6729704|XP_002105010.1|DSIM
OG0009321	LOC119561416|XP_037731002.1|DSUP	LOC6729696|XP_002105002.1|DSIM
OG0009322	LOC119562961|XP_037732064.1|DSUP	LOC6728037|XP_016034654.1|DSIM
OG0009323	LOC119560057|XP_037729292.1|DSUP	LOC6726972|XP_016033471.1|DSIM
OG0009324	LOC119560230|XP_037729520.1|DSUP	LOC6727151|XP_016033633.2|DSIM
OG0009325	LOC119554084|XP_037720759.1|DSUP	LOC6727762|XP_016034338.1|DSIM
OG0009326	LOC119558286|XP_037727601.1|DSUP	LOC6739724|XP_016034707.1|DSIM
OG0009327	LOC119563420|XP_037732720.1|DSUP	LOC6730155|XP_002105446.1|DSIM
OG0009328	LOC119546646|XP_037709026.1|DSUP	LOC6730138|XP_016036903.1|DSIM
OG0009329	LOC119563167|XP_037732356.1|DSUP	LOC6729291|XP_016035934.2|DSIM
OG0009330	LOC119560530|XP_037729946.1|DSUP	LOC6728186|XP_002103535.1|DSIM
OG0009331	LOC119560271|XP_037729565.1|DSUP	LOC6727519|XP_002102899.2|DSIM
OG0009332	LOC119563364|XP_037732644.1|DSUP	LOC6728279|XP_002103628.1|DSIM
OG0009333	LOC119559268|XP_037728266.1|DSUP	LOC6728995|XP_002104316.1|DSIM
OG0009334	LOC119563195|XP_037732410.1|DSUP	LOC6730275|XP_016037041.1|DSIM
OG0009335	LOC119560656|XP_037730152.1|DSUP	LOC6728943|XP_002104271.1|DSIM
OG0009336	LOC119557924|XP_037726863.1|DSUP	LOC6730339|XP_002105621.1|DSIM
OG0009337	LOC119562269|XP_037731371.1|DSUP, LOC119562270|XP_037731372.1|DSUP, LOC119557936|XP_037726873.1|DSUP	LOC6725764|XP_039152673.1|DSIM
OG0009338	LOC119560935|XP_037730599.1|DSUP	LOC6726660|XP_002102071.1|DSIM
OG0009339	LOC119560404|XP_037729765.1|DSUP	LOC6726654|XP_002102065.2|DSIM
OG0009340	LOC119560322|XP_037729631.1|DSUP	LOC6728218|XP_002103567.2|DSIM
OG0009341	LOC119556985|XP_037725439.1|DSUP	LOC6727354|XP_002102739.1|DSIM
OG0009342	LOC119560228|XP_037729517.1|DSUP	LOC6728326|XP_002103675.1|DSIM
OG0009343	LOC119560890|XP_037730512.1|DSUP	LOC6728325|XP_002103674.1|DSIM
OG0009344	LOC119560315|XP_037729621.1|DSUP	LOC6729007|XP_002104328.1|DSIM
OG0009345	LOC119545998|XP_037707928.1|DSUP	LOC6729861|XP_002105164.1|DSIM
OG0009346	LOC119558300|XP_037727629.1|DSUP	LOC6729842|XP_002105145.1|DSIM
OG0009347	LOC119556784|XP_037725151.1|DSUP	LOC6729761|XP_002105067.1|DSIM
OG0009348	LOC119559755|XP_037728753.1|DSUP	LOC6729077|XP_016035726.2|DSIM
OG0009349	LOC119555283|XP_037722519.1|DSUP	LOC6727795|XP_016034383.1|DSIM
OG0009350	LOC119558314|XP_037727652.1|DSUP	LOC6730262|XP_002105545.2|DSIM
OG0009351	LOC119559394|XP_037728386.1|DSUP	LOC6730257|XP_016037028.1|DSIM
OG0009352	LOC119560144|XP_037729426.1|DSUP	LOC6726925|XP_016033423.1|DSIM
OG0009353	LOC119560280|XP_037729576.1|DSUP	LOC6729089|XP_016035739.1|DSIM
OG0009354	LOC119547097|XP_037709728.1|DSUP	LOC6731842|XP_002078977.1|DSIM
OG0009355	LOC119547753|XP_037710683.1|DSUP	LOC6732114|XP_002079246.1|DSIM
OG0009356	LOC119548414|XP_037711581.1|DSUP	LOC6730847|XP_016023266.1|DSIM
OG0009357	LOC119547541|XP_037710367.1|DSUP	LOC6732032|XP_002079164.1|DSIM
OG0009358	LOC119548221|XP_037711286.1|DSUP	LOC6730893|XP_002078057.1|DSIM
OG0009359	LOC119548220|XP_037711285.1|DSUP	LOC6730892|XP_002078056.1|DSIM
OG0009360	LOC119547326|XP_037710055.1|DSUP	LOC6731485|XP_002078634.1|DSIM
OG0009361	LOC119548181|XP_037711223.1|DSUP	LOC6731484|XP_016024164.1|DSIM
OG0009362	LOC119548391|XP_037711544.1|DSUP	LOC6731483|XP_016024163.1|DSIM
OG0009363	LOC119548199|XP_037711256.1|DSUP	LOC27208244|XP_016023513.1|DSIM
OG0009364	LOC119547025|XP_037709624.1|DSUP	LOC6730707|XP_002077877.1|DSIM
OG0009365	LOC119548713|XP_037712110.1|DSUP	LOC6731010|XP_039149932.1|DSIM
OG0009366	LOC119548540|XP_037711763.1|DSUP	LOC6731991|XP_002079125.2|DSIM
OG0009367	LOC119546523|XP_037708787.1|DSUP	LOC6732073|XP_002079205.1|DSIM
OG0009368	LOC119547835|XP_037710794.1|DSUP	LOC27208012|XP_016022912.1|DSIM
OG0009369	LOC119546010|XP_037707941.1|DSUP	LOC6730430|XP_002077611.2|DSIM
OG0009370	LOC119548780|XP_037712268.1|DSUP	LOC6733016|XP_039154510.1|DSIM
OG0009371	LOC119546783|XP_037709267.1|DSUP	LOC6733015|XP_016025693.1|DSIM
OG0009372	LOC119546543|XP_037708819.1|DSUP	LOC6730435|XP_002077616.1|DSIM
OG0009373	LOC119546653|XP_037709036.1|DSUP	LOC6732647|XP_002079764.1|DSIM
OG0009374	LOC119546995|XP_037709587.1|DSUP	LOC6732574|XP_002079693.2|DSIM
OG0009376	LOC119547923|XP_037710891.1|DSUP	LOC6730812|XP_002077980.2|DSIM
OG0009377	LOC119547485|XP_037710302.1|DSUP	LOC6732490|XP_002079610.2|DSIM
OG0009378	LOC119547074|XP_037709689.1|DSUP	LOC6731649|XP_016024332.1|DSIM
OG0009379	LOC119548895|XP_037712482.1|DSUP	LOC27206543|XP_016023653.1|DSIM
OG0009380	LOC119548397|XP_037711552.1|DSUP	LOC6731750|XP_002078885.1|DSIM
OG0009381	LOC119546758|XP_037709219.1|DSUP	LOC6731118|XP_002078275.1|DSIM
OG0009382	LOC119546285|XP_037708393.1|DSUP	LOC6731307|XP_002078463.1|DSIM
OG0009383	LOC119559011|XP_037728079.1|DSUP	LOC6731205|XP_002078364.1|DSIM
OG0009384	LOC119548456|XP_037711650.1|DSUP	LOC6732304|XP_002079432.1|DSIM
OG0009385	LOC119546310|XP_037708434.1|DSUP	LOC6732297|XP_002079425.1|DSIM
OG0009386	LOC119548697|XP_037712089.1|DSUP	LOC6732268|XP_002079397.1|DSIM
OG0009387	LOC119549900|XP_037714137.1|DSUP	LOC27206606|XP_016028481.1|DSIM
OG0009388	LOC119551488|XP_037716780.1|DSUP	LOC6735193|XP_002082167.2|DSIM
OG0009389	LOC119550468|XP_037715084.1|DSUP	LOC6735873|XP_002082783.1|DSIM
OG0009390	LOC119549215|XP_037713001.1|DSUP	LOC6735443|XP_016028749.1|DSIM
OG0009391	LOC119546607|XP_037708972.1|DSUP	LOC6730733|XP_002077901.1|DSIM
OG0009392	LOC119550119|XP_037714529.1|DSUP	LOC6733311|XP_016026235.1|DSIM
OG0009393	LOC119560729|XP_037730271.1|DSUP	LOC6739694|XP_002076588.2|DSIM
OG0009394	LOC119550079|XP_037714476.1|DSUP	LOC6734544|XP_002081553.1|DSIM
OG0009395	LOC119549694|XP_037713845.1|DSUP	LOC6735752|XP_002082665.1|DSIM
OG0009396	LOC119550958|XP_037715913.1|DSUP	LOC6733978|XP_002081022.2|DSIM
OG0009397	LOC119550076|XP_037714473.1|DSUP	LOC6735522|XP_002082458.1|DSIM
OG0009398	LOC119550820|XP_037715690.1|DSUP	LOC6735857|XP_002082767.1|DSIM
OG0009399	LOC119550966|XP_037715929.1|DSUP	LOC6733934|XP_016026986.1|DSIM
OG0009400	LOC119551490|XP_037716784.1|DSUP	LOC6733637|XP_002080691.1|DSIM
OG0009401	LOC119547408|XP_037710185.1|DSUP	LOC6731948|XP_002079083.2|DSIM
OG0009402	LOC119556848|XP_037725250.1|DSUP	LOC6728759|XP_016035438.1|DSIM
OG0009403	LOC119550677|XP_037715464.1|DSUP	LOC6734747|XP_002081750.1|DSIM
OG0009404	LOC119549134|XP_037712833.1|DSUP	LOC6733300|XP_016026223.1|DSIM
OG0009405	LOC119552090|XP_037717795.1|DSUP	LOC6733640|XP_002080694.1|DSIM
OG0009406	LOC119551371|XP_037716621.1|DSUP	LOC6733712|XP_002080759.1|DSIM
OG0009407	LOC119551832|XP_037717329.1|DSUP	LOC6733711|XP_002080758.1|DSIM
OG0009408	LOC119549101|XP_037712763.1|DSUP	LOC6736158|XP_016029563.1|DSIM
OG0009409	LOC119549831|XP_037714038.1|DSUP	LOC6734143|XP_002081172.1|DSIM
OG0009410	LOC119551649|XP_037717012.1|DSUP	LOC27208566|XP_016026997.2|DSIM
OG0009411	LOC119551085|XP_037716175.1|DSUP	LOC6734231|XP_016027272.1|DSIM
OG0009412	LOC119550503|XP_037715124.1|DSUP	LOC6734634|XP_016027792.1|DSIM
OG0009413	LOC119550549|XP_037715208.1|DSUP	LOC27208675|XP_016026240.1|DSIM
OG0009414	LOC119550608|XP_037715360.1|DSUP	LOC6733323|XP_002080382.1|DSIM
OG0009415	LOC119552006|XP_037717662.1|DSUP	LOC6739281|XP_002076189.2|DSIM
OG0009416	LOC119550146|XP_037714584.1|DSUP	LOC6735731|XP_002082644.1|DSIM
OG0009417	LOC119550148|XP_037714586.1|DSUP	LOC27207154|XP_016029101.1|DSIM
OG0009418	LOC119550646|XP_037715414.1|DSUP	LOC6735732|XP_016029103.1|DSIM
OG0009419	LOC119550905|XP_037715823.1|DSUP	LOC6735735|XP_002082648.3|DSIM
OG0009420	LOC119550530|XP_037715178.1|DSUP	LOC6735736|XP_016029107.1|DSIM
OG0009421	LOC119551361|XP_037716610.1|DSUP	LOC6734868|XP_002081869.2|DSIM
OG0009422	LOC119551516|XP_037716828.1|DSUP	LOC6734388|XP_016027510.1|DSIM
OG0009423	LOC119549026|XP_037712634.1|DSUP	LOC27207357|XP_016028092.1|DSIM
OG0009424	LOC119550077|XP_037714474.1|DSUP	LOC6735597|XP_002082517.1|DSIM
OG0009425	LOC119559419|XP_037728442.1|DSUP	LOC6733217|XP_002080280.1|DSIM
OG0009426	LOC119559390|XP_037728378.1|DSUP	LOC6734362|XP_002081383.1|DSIM
OG0009427	LOC119549089|XP_037712748.1|DSUP	LOC6735166|XP_016028451.1|DSIM
OG0009428	LOC119551912|XP_037717455.1|DSUP	LOC6735277|XP_002082246.2|DSIM
OG0009429	LOC119550327|XP_037714861.1|DSUP	LOC6735378|XP_002082325.1|DSIM
OG0009430	LOC119551401|XP_037716664.1|DSUP	LOC6734856|XP_016028118.1|DSIM
OG0009431	LOC119551495|XP_037716789.1|DSUP	LOC6739501|XP_016029301.1|DSIM
OG0009432	LOC119550315|XP_037714849.1|DSUP	LOC6736047|XP_002082948.2|DSIM
OG0009433	LOC119550097|XP_037714505.1|DSUP	LOC6735696|XP_002082612.1|DSIM
OG0009434	LOC119549633|XP_037713749.1|DSUP	LOC6735701|XP_002082617.1|DSIM
OG0009435	LOC119550874|XP_037715786.1|DSUP	LOC6735700|XP_002082616.1|DSIM
OG0009436	LOC119551987|XP_037717636.1|DSUP	LOC27206167|XP_016027411.1|DSIM
OG0009437	LOC119551576|XP_037716904.1|DSUP	LOC6733741|XP_016026705.1|DSIM
OG0009438	LOC119550550|XP_037715209.1|DSUP	LOC6733524|XP_016026484.1|DSIM
OG0009439	LOC119551237|XP_037716405.1|DSUP	LOC6739331|XP_002076237.2|DSIM
OG0009440	LOC119549957|XP_037714268.1|DSUP	LOC6735964|XP_016029313.1|DSIM
OG0009441	LOC119556993|XP_037725453.1|DSUP	LOC6725757|XP_016039071.2|DSIM
OG0009442	LOC119557745|XP_037726560.1|DSUP	LOC6726039|XP_002107021.2|DSIM
OG0009443	LOC119558708|XP_037727980.1|DSUP, LOC119550322|XP_037714855.1|DSUP	LOC6735886|XP_016029242.1|DSIM
OG0009444	LOC119557945|XP_037726893.1|DSUP	LOC27208310|XP_016039686.1|DSIM
OG0009445	LOC119557775|XP_037726603.1|DSUP	LOC6725731|XP_016039006.1|DSIM
OG0009446	LOC119558292|XP_037727608.1|DSUP	LOC6725145|XP_039153691.1|DSIM
OG0009447	LOC119557752|XP_037726567.1|DSUP	LOC6725923|XP_002106909.1|DSIM
OG0009448	LOC119557644|XP_037726422.1|DSUP	LOC6726218|XP_002107193.2|DSIM
OG0009449	LOC119558112|XP_037727264.1|DSUP	LOC27209433|XP_039152799.1|DSIM
OG0009450	LOC119557791|XP_037726619.1|DSUP	LOC6724985|XP_016037941.1|DSIM
OG0009451	LOC119547926|XP_037710899.1|DSUP	LOC6731121|XP_002078278.1|DSIM
OG0009452	LOC119557718|XP_037726528.1|DSUP	LOC6725167|XP_002106193.2|DSIM
OG0009453	LOC119560812|XP_037730385.1|DSUP	LOC6729131|XP_002104452.1|DSIM
OG0009454	LOC119555178|XP_037722355.1|DSUP	LOC6738596|XP_002085400.1|DSIM
OG0009455	LOC119556585|XP_037724813.1|DSUP	LOC6725101|XP_002106127.2|DSIM
OG0009456	LOC119556768|XP_037725122.1|DSUP	LOC6725261|XP_002106283.2|DSIM
OG0009457	LOC119557167|XP_037725702.1|DSUP	LOC6725065|XP_002106093.1|DSIM
OG0009458	LOC119555940|XP_037723573.1|DSUP	LOC6724804|XP_002105845.1|DSIM
OG0009459	LOC119553414|XP_037719717.1|DSUP	LOC6736289|XP_016029769.1|DSIM
OG0009460	LOC119554955|XP_037722003.1|DSUP	LOC6736614|XP_016030203.1|DSIM
OG0009461	LOC119554313|XP_037721102.1|DSUP	LOC6736618|XP_002083474.1|DSIM
OG0009462	LOC119554621|XP_037721542.1|DSUP	LOC6736343|XP_016029813.1|DSIM
OG0009463	LOC119552767|XP_037718503.1|DSUP	LOC6738367|XP_002085176.1|DSIM
OG0009464	LOC119553973|XP_037720605.1|DSUP	LOC27206217|XP_016032278.1|DSIM
OG0009465	LOC119554737|XP_037721687.1|DSUP	LOC6738451|XP_039149314.1|DSIM
OG0009466	LOC119553748|XP_037720276.1|DSUP	LOC6737167|XP_002084013.1|DSIM
OG0009467	LOC119554523|XP_037721397.1|DSUP	LOC6736775|XP_016030407.1|DSIM
OG0009468	LOC119554750|XP_037721706.1|DSUP	LOC6736514|XP_016030094.1|DSIM
OG0009469	LOC119555625|XP_037723074.1|DSUP	LOC6736959|XP_002083806.1|DSIM
OG0009470	LOC119554198|XP_037720925.1|DSUP	LOC6737009|XP_016030634.1|DSIM
OG0009471	LOC119547035|XP_037709636.1|DSUP	LOC6731798|XP_002078933.1|DSIM
OG0009472	LOC119554218|XP_037720972.1|DSUP	LOC6736497|XP_016030047.1|DSIM
OG0009473	LOC119554203|XP_037720931.1|DSUP	LOC6738992|XP_002085787.1|DSIM
OG0009474	LOC119555348|XP_037722614.1|DSUP	LOC6736300|XP_002083184.1|DSIM
OG0009475	LOC119555234|XP_037722442.1|DSUP	LOC27208888|XP_016031070.1|DSIM
OG0009476	LOC119554150|XP_037720866.1|DSUP	LOC6739657|XP_002076551.3|DSIM
OG0009477	LOC119553983|XP_037720617.1|DSUP	LOC6738298|XP_002085109.1|DSIM
OG0009478	LOC119555353|XP_037722618.1|DSUP	LOC6738270|XP_002085081.1|DSIM
OG0009479	LOC119546125|XP_037708147.1|DSUP	LOC6731992|XP_016024661.1|DSIM
OG0009480	LOC119555076|XP_037722215.1|DSUP	LOC6737198|XP_016030902.1|DSIM
OG0009481	LOC119553441|XP_037719759.1|DSUP	LOC6736821|XP_002083677.1|DSIM
OG0009482	LOC119552501|XP_037718034.1|DSUP	LOC6738636|XP_016032473.1|DSIM
OG0009483	LOC119553582|XP_037719959.1|DSUP	LOC6738633|XP_002085435.2|DSIM
OG0009484	LOC119555185|XP_037722368.1|DSUP	LOC6727819|XP_002103180.1|DSIM
OG0009485	LOC119553847|XP_037720419.1|DSUP	LOC6736323|XP_002083207.1|DSIM
OG0009486	LOC119553850|XP_037720423.1|DSUP	LOC6736322|XP_002083206.1|DSIM
OG0009487	LOC119554246|XP_037721011.1|DSUP	LOC6738790|XP_002085590.1|DSIM
OG0009488	LOC119554066|XP_037720735.1|DSUP	LOC27206297|XP_016031905.1|DSIM
OG0009489	LOC119554957|XP_037722008.1|DSUP	LOC6738512|XP_016032356.1|DSIM
OG0009490	LOC119559465|XP_037728502.1|DSUP	LOC6734360|XP_002081381.1|DSIM
OG0009491	LOC119553207|XP_037719389.1|DSUP	LOC6739018|XP_002085813.1|DSIM
OG0009492	LOC119554334|XP_037721127.1|DSUP	LOC6739131|XP_002085924.1|DSIM
OG0009493	LOC119552607|XP_037718197.1|DSUP	LOC6739115|XP_016032959.1|DSIM
OG0009494	LOC119552609|XP_037718201.1|DSUP	LOC6739114|XP_002085907.2|DSIM
OG0009495	LOC119555436|XP_037722735.1|DSUP	LOC6738869|XP_039149422.1|DSIM
OG0009496	LOC119554196|XP_037720919.1|DSUP	LOC6739041|XP_002085836.1|DSIM
OG0009497	LOC119560407|XP_037729768.1|DSUP	LOC6728121|XP_002103472.1|DSIM
OG0009498	LOC119553814|XP_037720362.1|DSUP	LOC27206304|XP_016032719.1|DSIM
OG0009499	LOC119554441|XP_037721280.1|DSUP	LOC6738884|XP_016032710.1|DSIM
OG0009500	LOC119554158|XP_037720874.1|DSUP	LOC6738908|XP_002085703.2|DSIM
OG0009501	LOC119554041|XP_037720698.1|DSUP	LOC6738143|XP_002084956.1|DSIM
OG0009502	LOC119563215|XP_037732440.1|DSUP	LOC6727990|XP_002103342.1|DSIM
OG0009503	LOC119562709|XP_037731824.1|DSUP	LOC6731139|XP_016023689.1|DSIM
OG0009504	LOC119560813|XP_037730383.1|DSUP	LOC6728742|XP_002104077.2|DSIM
OG0009505	LOC119547972|XP_037710951.1|DSUP	LOC6731357|XP_002078511.1|DSIM
OG0009506	LOC119553288|XP_037719527.1|DSUP	LOC6737341|XP_016031069.1|DSIM
OG0009507	LOC119554475|XP_037721319.1|DSUP	LOC6736234|XP_002083128.1|DSIM
OG0009508	LOC119546815|XP_037709330.1|DSUP	LOC6730773|XP_002077941.1|DSIM
OG0009509	LOC119550460|XP_037715072.1|DSUP	LOC6734783|XP_016027981.1|DSIM
OG0009510	LOC119557825|XP_037726711.1|DSUP	LOC6725990|XP_002106972.1|DSIM
OG0009511	LOC119563326|XP_037732596.1|DSUP	LOC6727566|XP_016034166.1|DSIM
OG0009512	LOC119557352|XP_037726016.1|DSUP	LOC6739972|XP_002076860.1|DSIM, LOC27208143|XP_016038061.1|DSIM
OG0009513	LOC119558067|XP_037727164.1|DSUP	LOC6726249|XP_002107212.2|DSIM
OG0009514	LOC119550936|XP_037715888.1|DSUP	LOC6734766|XP_002081769.2|DSIM
OG0009515	LOC119546026|XP_037707970.1|DSUP	LOC6732744|XP_002079858.1|DSIM
OG0009516	LOC119546734|XP_037709154.1|DSUP	LOC6732638|XP_016025347.1|DSIM
OG0009517	LOC119548721|XP_037712136.1|DSUP	LOC6731361|XP_002078515.1|DSIM
OG0009518	LOC119554201|XP_037720930.1|DSUP	LOC27207050|XP_016031347.1|DSIM
OG0009519	LOC119553418|XP_037719723.1|DSUP	LOC6736342|XP_016029812.1|DSIM
OG0009520	LOC119554283|XP_037721070.1|DSUP	LOC6729796|XP_016036484.1|DSIM
OG0009521	LOC119553783|XP_037720319.1|DSUP	LOC6736548|XP_002083418.1|DSIM
OG0009522	LOC119551010|XP_037715991.1|DSUP	LOC6735936|XP_002082846.2|DSIM
OG0009523	LOC119549226|XP_037713037.1|DSUP	LOC6735695|XP_002082611.1|DSIM
OG0009524	LOC119550574|XP_037715293.1|DSUP	LOC6734749|XP_002081752.1|DSIM
OG0009525	LOC119550895|XP_037715813.1|DSUP	LOC6733949|XP_002080993.1|DSIM
OG0009526	LOC119551996|XP_037717648.1|DSUP	LOC6733948|XP_002080992.1|DSIM
OG0009527	LOC119550900|XP_037715819.1|DSUP	LOC6735095|XP_002082072.1|DSIM
OG0009528	LOC119550483|XP_037715100.1|DSUP	LOC6735678|XP_002082594.1|DSIM
OG0009529	LOC119552048|XP_037717719.1|DSUP	LOC6734904|XP_016028178.1|DSIM
OG0009530	LOC119559392|XP_037728383.1|DSUP	LOC6734355|XP_039147558.1|DSIM
OG0009531	LOC119550970|XP_037715933.1|DSUP	LOC27207963|XP_016027058.1|DSIM
OG0009532	LOC119551955|XP_037717578.1|DSUP	LOC6735647|XP_039147538.1|DSIM
OG0009533	LOC119550540|XP_037715190.1|DSUP	LOC27206604|XP_016028660.1|DSIM
OG0009534	LOC119550888|XP_037715805.1|DSUP, LOC119562443|XP_037731556.1|DSUP, LOC119562442|XP_037731555.1|DSUP	LOC6735339|XP_016028678.1|DSIM
OG0009535	LOC119551433|XP_037716703.1|DSUP	LOC6735851|XP_002082761.1|DSIM
OG0009536	LOC119547504|XP_037710327.1|DSUP	LOC6728442|XP_002103787.1|DSIM, LOC6728443|XP_016035053.1|DSIM
OG0009537	LOC119553091|XP_037719178.1|DSUP	LOC6728652|XP_016035289.1|DSIM
OG0009538	LOC119562387|XP_037731509.1|DSUP	LOC6730327|XP_016037090.1|DSIM
OG0009539	LOC119560668|XP_037730169.1|DSUP	LOC6727251|XP_016033758.1|DSIM
OG0009540	LOC119562438|XP_037731554.1|DSUP	LOC27206410|XP_016036840.1|DSIM
OG0009541	LOC119555454|XP_037722773.1|DSUP	LOC27208664|XP_016034704.1|DSIM
OG0009542	LOC119558321|XP_037727665.1|DSUP	LOC6730261|XP_016037034.1|DSIM
OG0009544	LOC119563231|XP_037732464.1|DSUP	LOC6728821|XP_002104155.2|DSIM
OG0009545	LOC119545839|XP_037707725.1|DSUP	LOC27209352|XP_016036964.1|DSIM
OG0009546	LOC119560109|XP_037729385.1|DSUP	LOC6728158|XP_002103508.1|DSIM
OG0009547	LOC119549362|XP_037713314.1|DSUP, LOC119549361|XP_037713313.1|DSUP	LOC27208607|XP_016028165.1|DSIM
OG0009548	LOC119560341|XP_037729660.1|DSUP, LOC119555446|XP_037722747.1|DSUP	LOC6737881|XP_016031665.1|DSIM
OG0009549	LOC119553788|XP_037720326.1|DSUP	LOC6738572|XP_016032426.1|DSIM
OG0009550	LOC119552717|XP_037718395.1|DSUP, LOC119552719|XP_037718398.1|DSUP	LOC6734429|XP_002081449.2|DSIM, LOC27209111|XP_039149397.1|DSIM
OG0009552	LOC119555996|XP_037723654.1|DSUP, LOC119555997|XP_037723656.1|DSUP	LOC6724834|XP_002105874.1|DSIM, LOC27207835|XP_016037624.1|DSIM, LOC6724808|XP_002105849.1|DSIM, LOC6724822|XP_002105863.1|DSIM, LOC6724800|XP_002105842.1|DSIM
OG0009553	LOC119550220|XP_037714712.1|DSUP, LOC119550221|XP_037714713.1|DSUP, LOC119550887|XP_037715804.1|DSUP, LOC119551308|XP_037716530.1|DSUP, LOC119559461|XP_037728495.1|DSUP, LOC119558335|XP_037727716.1|DSUP, LOC119558340|XP_037727742.1|DSUP, LOC119559463|XP_037728497.1|DSUP, LOC119557602|XP_037726333.1|DSUP, LOC119557688|XP_037726486.1|DSUP, LOC119557766|XP_037726591.1|DSUP, LOC119556171|XP_037724019.1|DSUP, LOC119557827|XP_037726714.1|DSUP, LOC119557828|XP_037726715.1|DSUP	LOC6734082|XP_002081117.1|DSIM
OG0009556	LOC119562290|XP_037731385.1|DSUP	LOC27208815|XP_016022737.1|DSIM
OG0009557	LOC119562896|XP_037731943.1|DSUP	LOC6729521|XP_002104829.2|DSIM
OG0009560	LOC119555842|XP_037723399.1|DSUP	LOC6725426|XP_002106442.2|DSIM
OG0009562	LOC119547378|XP_037710132.1|DSUP	LOC6732986|XP_016025664.1|DSIM
OG0009563	LOC119554916|XP_037721947.1|DSUP	LOC6737883|XP_002084711.1|DSIM
OG0009564	LOC119555967|XP_037723617.1|DSUP	LOC27208136|XP_039152320.1|DSIM
OG0009565	LOC119553830|XP_037720391.1|DSUP	LOC6737334|XP_016031064.1|DSIM
OG0009567	LOC119559871|XP_037728929.1|DSUP	LOC6727195|XP_016033704.1|DSIM
OG0009568	LOC119547324|XP_037710053.1|DSUP	LOC6733115|XP_016025832.1|DSIM, LOC120284974|XP_039150806.1|DSIM
OG0009569	LOC119556698|XP_037725023.1|DSUP	LOC27206336|XP_016022766.1|DSIM
OG0009570	LOC119559973|XP_037729137.1|DSUP	LOC6727381|XP_002102766.1|DSIM
OG0009571	LOC119550365|XP_037714936.1|DSUP	LOC6728548|XP_002103893.1|DSIM
OG0009572	LOC119557857|XP_037726775.1|DSUP	LOC27209394|XP_016038452.1|DSIM
OG0009573	LOC119557282|XP_037725898.1|DSUP	LOC6725824|XP_039152298.1|DSIM
OG0009574	LOC119556308|XP_037724318.1|DSUP	LOC27208067|XP_039153320.1|DSIM
OG0009575	LOC119551282|XP_037716476.1|DSUP	LOC6733956|XP_002081000.1|DSIM
OG0009576	LOC119560291|XP_037729589.1|DSUP	LOC6726945|XP_002102347.1|DSIM
OG0009577	LOC119548470|XP_037711666.1|DSUP	LOC6733136|XP_002078285.1|DSIM
OG0009578	LOC119548499|XP_037711707.1|DSUP	LOC6732833|XP_016025558.1|DSIM
OG0009579	LOC119557833|XP_037726723.1|DSUP	LOC6726559|XP_002107513.1|DSIM
OG0009580	LOC119550163|XP_037714626.1|DSUP	LOC6733666|XP_002080713.1|DSIM
OG0009581	LOC119546322|XP_037708449.1|DSUP	LOC6732484|XP_002079604.2|DSIM
OG0009582	LOC119554148|XP_037720852.1|DSUP	LOC6738401|XP_016032225.1|DSIM
OG0009583	LOC119558007|XP_037727043.1|DSUP	LOC6725453|XP_002106469.2|DSIM
OG0009585	LOC119545762|XP_037707535.1|DSUP	LOC6729544|XP_016036217.1|DSIM
OG0009586	LOC119554665|XP_037721595.1|DSUP	LOC6738402|XP_002085211.1|DSIM
OG0009587	LOC119551729|XP_037717159.1|DSUP	LOC6735742|XP_002082655.1|DSIM
OG0009588	LOC119556083|XP_037723867.1|DSUP	LOC6729550|XP_002104858.2|DSIM
OG0009589	LOC119555704|XP_037723286.1|DSUP	LOC27209454|XP_016029864.1|DSIM
OG0009590	LOC119553888|XP_037720479.1|DSUP	LOC6737078|XP_002083925.1|DSIM
OG0009591	LOC119563236|XP_037732470.1|DSUP	LOC6728855|XP_002104189.1|DSIM
OG0009592	LOC119560402|XP_037729763.1|DSUP	LOC27208462|XP_016034007.1|DSIM
OG0009593	LOC119560036|XP_037729265.1|DSUP	LOC6727441|XP_002102822.1|DSIM
OG0009594	LOC119550113|XP_037714526.1|DSUP	LOC6729615|XP_002104923.1|DSIM
